YEAR,MONTH,DAY_OF_WEEK,ORIGIN_AIRPORT,AIRLINE,DEPARTURE_DELAY,CANCELLED,CANCELLATION_REASON,Status
2015,1,4,DEN,EV,-8,0,,On-Time
2015,1,4,LAS,AS,-8,0,,On-Time
2015,1,4,SFO,OO,-8,0,,On-Time
2015,1,4,SFO,OO,-8,0,,On-Time
2015,1,4,SFO,OO,-8,0,,On-Time
2015,1,4,DFW,NK,-8,0,,On-Time
2015,1,4,LAX,AA,-8,0,,On-Time
2015,1,4,ORD,EV,-8,0,,On-Time
2015,1,4,SFO,OO,-8,0,,On-Time
2015,1,4,ORD,DL,-8,0,,On-Time
2015,1,4,ATL,EV,-8,0,,On-Time
2015,1,4,ATL,EV,-8,0,,On-Time
2015,1,4,LAS,AS,-8,0,,On-Time
2015,1,4,PHX,OO,-8,0,,On-Time
2015,1,4,DFW,MQ,-8,0,,On-Time
2015,1,4,PHX,AA,-8,0,,On-Time
2015,1,4,ORD,EV,-8,0,,On-Time
2015,1,4,ATL,DL,-8,0,,On-Time
2015,1,4,SFO,AS,-8,0,,On-Time
2015,1,4,ORD,B6,-8,0,,On-Time
2015,1,4,LAS,WN,-8,0,,On-Time
2015,1,4,LAX,OO,-8,0,,On-Time
2015,1,4,ATL,EV,-8,0,,On-Time
2015,1,4,LAX,AS,-8,0,,On-Time
2015,1,4,SFO,VX,-8,0,,On-Time
2015,1,4,ORD,AA,-8,0,,On-Time
2015,1,4,ATL,US,-8,0,,On-Time
2015,1,4,LAX,OO,-8,0,,On-Time
2015,1,4,LAS,AA,-8,0,,On-Time
2015,1,4,SFO,AS,-8,0,,On-Time
2015,1,4,ATL,EV,-8,0,,On-Time
2015,1,4,LAX,AS,-8,0,,On-Time
2015,1,4,ORD,OO,-8,0,,On-Time
2015,1,4,ORD,OO,-8,0,,On-Time
2015,1,4,LAS,AS,-8,0,,On-Time
2015,1,4,SFO,DL,-8,0,,On-Time
2015,1,5,ORD,B6,-8,0,,On-Time
2015,1,5,LAX,NK,-8,0,,On-Time
2015,1,5,SFO,OO,-8,0,,On-Time
2015,1,5,ATL,US,-8,0,,On-Time
2015,1,5,DFW,AA,-8,0,,On-Time
2015,1,5,DFW,AA,-8,0,,On-Time
2015,1,5,IAH,EV,-8,0,,On-Time
2015,1,5,SFO,UA,-8,0,,On-Time
2015,1,5,SFO,AA,-8,0,,On-Time
2015,1,5,ATL,AA,-8,0,,On-Time
2015,1,5,ORD,MQ,-8,0,,On-Time
2015,1,5,LAX,OO,-8,0,,On-Time
2015,1,5,DFW,US,-8,0,,On-Time
2015,1,5,LAX,US,-8,0,,On-Time
2015,1,5,SFO,OO,-8,0,,On-Time
2015,1,5,SFO,US,-8,0,,On-Time
2015,1,5,IAH,UA,-8,0,,On-Time
2015,1,5,DFW,MQ,-8,0,,On-Time
2015,1,5,LAX,NK,-8,0,,On-Time
2015,1,5,ORD,EV,-8,0,,On-Time
2015,1,5,LAX,OO,-8,0,,On-Time
2015,1,5,LAX,HA,-8,0,,On-Time
2015,1,5,ATL,DL,-8,0,,On-Time
2015,1,5,MSP,US,-8,0,,On-Time
2015,1,5,ORD,OO,-8,0,,On-Time
2015,1,5,ORD,US,-8,0,,On-Time
2015,1,5,ATL,AA,-8,0,,On-Time
2015,1,5,LAX,OO,-8,0,,On-Time
2015,1,5,DFW,EV,-8,0,,On-Time
2015,1,5,LAX,UA,-8,0,,On-Time
2015,1,5,ORD,MQ,-8,0,,On-Time
2015,1,5,PHX,UA,-8,0,,On-Time
2015,1,5,LAX,OO,-8,0,,On-Time
2015,1,5,LAX,AA,-8,0,,On-Time
2015,1,5,ORD,EV,-8,0,,On-Time
2015,1,5,ORD,OO,-8,0,,On-Time
2015,1,5,IAH,US,-8,0,,On-Time
2015,1,5,ORD,US,-8,0,,On-Time
2015,1,5,ORD,MQ,-8,0,,On-Time
2015,1,5,DEN,F9,-8,0,,On-Time
2015,1,5,LAS,NK,-8,0,,On-Time
2015,1,5,ATL,EV,-8,0,,On-Time
2015,1,5,ORD,UA,-8,0,,On-Time
2015,1,5,ORD,AA,-8,0,,On-Time
2015,1,5,ORD,EV,-8,0,,On-Time
2015,1,5,ORD,UA,-8,0,,On-Time
2015,1,5,ORD,OO,-8,0,,On-Time
2015,1,5,ATL,DL,-8,0,,On-Time
2015,1,5,ATL,EV,-8,0,,On-Time
2015,1,5,ORD,AA,-8,0,,On-Time
2015,1,5,ORD,AA,-8,0,,On-Time
2015,1,5,ATL,EV,-8,0,,On-Time
2015,1,5,LAS,NK,-8,0,,On-Time
2015,1,5,ORD,MQ,-8,0,,On-Time
2015,1,5,ORD,AA,-8,0,,On-Time
2015,1,5,LAS,AS,-8,0,,On-Time
2015,1,5,ORD,MQ,-8,0,,On-Time
2015,1,5,SFO,VX,-8,0,,On-Time
2015,1,5,ORD,AA,-8,0,,On-Time
2015,1,5,LAX,OO,-8,0,,On-Time
2015,1,5,LAX,OO,-8,0,,On-Time
2015,1,4,MSP,F9,-7,0,,On-Time
2015,1,4,IAH,US,-7,0,,On-Time
2015,1,4,DFW,AA,-7,0,,On-Time
2015,1,4,PHX,AA,-7,0,,On-Time
2015,1,4,DFW,AA,-7,0,,On-Time
2015,1,4,LAS,US,-7,0,,On-Time
2015,1,4,PHX,WN,-7,0,,On-Time
2015,1,4,SFO,VX,-7,0,,On-Time
2015,1,4,PHX,AS,-7,0,,On-Time
2015,1,4,LAX,B6,-7,0,,On-Time
2015,1,4,LAX,DL,-7,0,,On-Time
2015,1,4,SFO,AA,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,LAS,UA,-7,0,,On-Time
2015,1,4,DEN,WN,-7,0,,On-Time
2015,1,4,IAH,EV,-7,0,,On-Time
2015,1,4,SFO,AA,-7,0,,On-Time
2015,1,4,DFW,AA,-7,0,,On-Time
2015,1,4,SFO,OO,-7,0,,On-Time
2015,1,4,LAS,AA,-7,0,,On-Time
2015,1,4,DFW,AA,-7,0,,On-Time
2015,1,4,LAX,AA,-7,0,,On-Time
2015,1,4,DEN,OO,-7,0,,On-Time
2015,1,4,LAS,WN,-7,0,,On-Time
2015,1,4,DFW,AA,-7,0,,On-Time
2015,1,4,MSP,F9,-7,0,,On-Time
2015,1,4,IAH,EV,-7,0,,On-Time
2015,1,4,LAX,WN,-7,0,,On-Time
2015,1,4,SFO,VX,-7,0,,On-Time
2015,1,4,IAH,OO,-7,0,,On-Time
2015,1,4,ORD,US,-7,0,,On-Time
2015,1,4,LAX,UA,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,LAX,WN,-7,0,,On-Time
2015,1,4,DFW,AA,-7,0,,On-Time
2015,1,4,MSP,EV,-7,0,,On-Time
2015,1,4,ATL,DL,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,IAH,US,-7,0,,On-Time
2015,1,4,ORD,AA,-7,0,,On-Time
2015,1,4,SFO,F9,-7,0,,On-Time
2015,1,4,DEN,F9,-7,0,,On-Time
2015,1,4,ATL,EV,-7,0,,On-Time
2015,1,4,LAX,AS,-7,0,,On-Time
2015,1,4,PHX,OO,-7,0,,On-Time
2015,1,4,DEN,F9,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,PHX,OO,-7,0,,On-Time
2015,1,4,SFO,WN,-7,0,,On-Time
2015,1,4,PHX,US,-7,0,,On-Time
2015,1,4,DEN,DL,-7,0,,On-Time
2015,1,4,ATL,WN,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,LAX,OO,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,SFO,WN,-7,0,,On-Time
2015,1,4,ORD,AA,-7,0,,On-Time
2015,1,4,DFW,EV,-7,0,,On-Time
2015,1,4,PHX,OO,-7,0,,On-Time
2015,1,4,DEN,F9,-7,0,,On-Time
2015,1,4,SFO,OO,-7,0,,On-Time
2015,1,4,SFO,OO,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,ORD,OO,-7,0,,On-Time
2015,1,4,PHX,OO,-7,0,,On-Time
2015,1,4,ORD,OO,-7,0,,On-Time
2015,1,4,ATL,EV,-7,0,,On-Time
2015,1,4,ATL,EV,-7,0,,On-Time
2015,1,4,LAX,B6,-7,0,,On-Time
2015,1,4,ORD,AA,-7,0,,On-Time
2015,1,4,DFW,EV,-7,0,,On-Time
2015,1,4,PHX,OO,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,ATL,EV,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,IAH,AA,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,LAX,NK,-7,0,,On-Time
2015,1,4,ATL,EV,-7,0,,On-Time
2015,1,4,ATL,DL,-7,0,,On-Time
2015,1,4,SFO,UA,-7,0,,On-Time
2015,1,4,ATL,EV,-7,0,,On-Time
2015,1,4,ORD,UA,-7,0,,On-Time
2015,1,4,ATL,DL,-7,0,,On-Time
2015,1,4,LAX,OO,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,ATL,DL,-7,0,,On-Time
2015,1,4,LAX,NK,-7,0,,On-Time
2015,1,4,SFO,WN,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,ATL,DL,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,IAH,EV,-7,0,,On-Time
2015,1,4,LAX,OO,-7,0,,On-Time
2015,1,4,ORD,AS,-7,0,,On-Time
2015,1,4,ORD,AA,-7,0,,On-Time
2015,1,4,LAX,AS,-7,0,,On-Time
2015,1,4,SFO,OO,-7,0,,On-Time
2015,1,4,LAS,WN,-7,0,,On-Time
2015,1,4,ATL,WN,-7,0,,On-Time
2015,1,4,ATL,OO,-7,0,,On-Time
2015,1,4,ORD,UA,-7,0,,On-Time
2015,1,4,ATL,DL,-7,0,,On-Time
2015,1,4,LAX,WN,-7,0,,On-Time
2015,1,4,LAX,AS,-7,0,,On-Time
2015,1,4,LAX,UA,-7,0,,On-Time
2015,1,4,PHX,AA,-7,0,,On-Time
2015,1,4,ATL,DL,-7,0,,On-Time
2015,1,4,ATL,EV,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,LAX,OO,-7,0,,On-Time
2015,1,4,ORD,OO,-7,0,,On-Time
2015,1,4,ORD,UA,-7,0,,On-Time
2015,1,4,MSP,US,-7,0,,On-Time
2015,1,4,LAX,UA,-7,0,,On-Time
2015,1,4,LAX,OO,-7,0,,On-Time
2015,1,4,ATL,AA,-7,0,,On-Time
2015,1,4,ORD,EV,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,ORD,MQ,-7,0,,On-Time
2015,1,4,LAX,AA,-7,0,,On-Time
2015,1,4,LAS,DL,-7,0,,On-Time
2015,1,4,PHX,US,-7,0,,On-Time
2015,1,4,LAX,OO,-7,0,,On-Time
2015,1,5,DEN,US,-7,0,,On-Time
2015,1,5,LAS,US,-7,0,,On-Time
2015,1,5,PHX,NK,-7,0,,On-Time
2015,1,5,SFO,UA,-7,0,,On-Time
2015,1,5,SFO,US,-7,0,,On-Time
2015,1,5,PHX,AA,-7,0,,On-Time
2015,1,5,LAX,UA,-7,0,,On-Time
2015,1,5,DFW,NK,-7,0,,On-Time
2015,1,5,LAS,WN,-7,0,,On-Time
2015,1,5,ORD,AA,-7,0,,On-Time
2015,1,5,IAH,NK,-7,0,,On-Time
2015,1,5,LAX,AA,-7,0,,On-Time
2015,1,5,LAX,UA,-7,0,,On-Time
2015,1,5,SFO,AA,-7,0,,On-Time
2015,1,5,LAS,WN,-7,0,,On-Time
2015,1,5,MSP,DL,-7,0,,On-Time
2015,1,5,LAS,UA,-7,0,,On-Time
2015,1,5,DFW,AA,-7,0,,On-Time
2015,1,5,LAS,DL,-7,0,,On-Time
2015,1,5,IAH,UA,-7,0,,On-Time
2015,1,5,IAH,EV,-7,0,,On-Time
2015,1,5,LAX,AA,-7,0,,On-Time
2015,1,5,LAX,OO,-7,0,,On-Time
2015,1,5,ORD,UA,-7,0,,On-Time
2015,1,5,LAX,UA,-7,0,,On-Time
2015,1,5,LAX,US,-7,0,,On-Time
2015,1,5,ORD,MQ,-7,0,,On-Time
2015,1,5,SFO,OO,-7,0,,On-Time
2015,1,5,LAX,DL,-7,0,,On-Time
2015,1,5,ORD,OO,-7,0,,On-Time
2015,1,5,ATL,EV,-7,0,,On-Time
2015,1,5,DFW,US,-7,0,,On-Time
2015,1,5,SFO,OO,-7,0,,On-Time
2015,1,5,ORD,EV,-7,0,,On-Time
2015,1,5,PHX,US,-7,0,,On-Time
2015,1,5,SFO,OO,-7,0,,On-Time
2015,1,5,IAH,EV,-7,0,,On-Time
2015,1,5,IAH,UA,-7,0,,On-Time
2015,1,5,ORD,AA,-7,0,,On-Time
2015,1,5,SFO,US,-7,0,,On-Time
2015,1,5,SFO,WN,-7,0,,On-Time
2015,1,5,DFW,AA,-7,0,,On-Time
2015,1,5,ORD,MQ,-7,0,,On-Time
2015,1,5,SFO,AA,-7,0,,On-Time
2015,1,5,PHX,OO,-7,0,,On-Time
2015,1,5,PHX,US,-7,0,,On-Time
2015,1,5,PHX,OO,-7,0,,On-Time
2015,1,5,ORD,US,-7,0,,On-Time
2015,1,5,DFW,MQ,-7,0,,On-Time
2015,1,5,DFW,AA,-7,0,,On-Time
2015,1,5,ORD,EV,-7,0,,On-Time
2015,1,5,DEN,US,-7,0,,On-Time
2015,1,5,IAH,EV,-7,0,,On-Time
2015,1,5,LAX,UA,-7,0,,On-Time
2015,1,5,SFO,VX,-7,0,,On-Time
2015,1,5,LAS,AS,-7,0,,On-Time
2015,1,5,SFO,OO,-7,0,,On-Time
2015,1,5,ATL,DL,-7,0,,On-Time
2015,1,5,LAS,UA,-7,0,,On-Time
2015,1,5,IAH,UA,-7,0,,On-Time
2015,1,5,LAX,OO,-7,0,,On-Time
2015,1,5,LAS,WN,-7,0,,On-Time
2015,1,5,LAS,AS,-7,0,,On-Time
2015,1,5,SFO,OO,-7,0,,On-Time
2015,1,5,ATL,EV,-7,0,,On-Time
2015,1,5,ATL,DL,-7,0,,On-Time
2015,1,5,ORD,AA,-7,0,,On-Time
2015,1,5,IAH,EV,-7,0,,On-Time
2015,1,5,IAH,EV,-7,0,,On-Time
2015,1,5,ORD,EV,-7,0,,On-Time
2015,1,5,SFO,OO,-7,0,,On-Time
2015,1,5,ATL,EV,-7,0,,On-Time
2015,1,5,ATL,DL,-7,0,,On-Time
2015,1,5,SFO,UA,-7,0,,On-Time
2015,1,5,LAS,US,-7,0,,On-Time
2015,1,5,IAH,EV,-7,0,,On-Time
2015,1,5,PHX,OO,-7,0,,On-Time
2015,1,5,ORD,AA,-7,0,,On-Time
2015,1,5,ORD,EV,-7,0,,On-Time
2015,1,5,ORD,EV,-7,0,,On-Time
2015,1,5,LAS,AA,-7,0,,On-Time
2015,1,5,DFW,AA,-7,0,,On-Time
2015,1,5,MSP,DL,-7,0,,On-Time
2015,1,5,ORD,OO,-7,0,,On-Time
2015,1,5,ORD,AA,-7,0,,On-Time
2015,1,5,ATL,EV,-7,0,,On-Time
2015,1,5,PHX,US,-7,0,,On-Time
2015,1,5,PHX,OO,-7,0,,On-Time
2015,1,5,MSP,EV,-7,0,,On-Time
2015,1,5,LAX,OO,-7,0,,On-Time
2015,1,5,LAX,DL,-7,0,,On-Time
2015,1,5,ATL,US,-7,0,,On-Time
2015,1,5,ORD,MQ,-7,0,,On-Time
2015,1,5,SFO,VX,-7,0,,On-Time
2015,1,5,LAX,AS,-7,0,,On-Time
2015,1,5,MSP,DL,-7,0,,On-Time
2015,1,5,ATL,OO,-7,0,,On-Time
2015,1,5,ATL,EV,-7,0,,On-Time
2015,1,5,ORD,AA,-7,0,,On-Time
2015,1,5,SFO,UA,-7,0,,On-Time
2015,1,5,DFW,US,-7,0,,On-Time
2015,1,5,SFO,OO,-7,0,,On-Time
2015,1,4,LAS,NK,-6,0,,On-Time
2015,1,4,DEN,DL,-6,0,,On-Time
2015,1,4,SFO,UA,-6,0,,On-Time
2015,1,4,SFO,WN,-6,0,,On-Time
2015,1,4,DFW,AA,-6,0,,On-Time
2015,1,4,LAS,DL,-6,0,,On-Time
2015,1,4,DFW,AA,-6,0,,On-Time
2015,1,4,LAX,AA,-6,0,,On-Time
2015,1,4,LAS,DL,-6,0,,On-Time
2015,1,4,SFO,UA,-6,0,,On-Time
2015,1,4,SFO,AA,-6,0,,On-Time
2015,1,4,DEN,DL,-6,0,,On-Time
2015,1,4,SFO,VX,-6,0,,On-Time
2015,1,4,DEN,AS,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,DEN,F9,-6,0,,On-Time
2015,1,4,LAX,DL,-6,0,,On-Time
2015,1,4,SFO,AA,-6,0,,On-Time
2015,1,4,SFO,UA,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,DEN,F9,-6,0,,On-Time
2015,1,4,DEN,F9,-6,0,,On-Time
2015,1,4,LAX,UA,-6,0,,On-Time
2015,1,4,DFW,AA,-6,0,,On-Time
2015,1,4,DEN,F9,-6,0,,On-Time
2015,1,4,IAH,EV,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,LAX,DL,-6,0,,On-Time
2015,1,4,LAX,US,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,ATL,EV,-6,0,,On-Time
2015,1,4,SFO,UA,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,SFO,WN,-6,0,,On-Time
2015,1,4,PHX,US,-6,0,,On-Time
2015,1,4,DFW,AA,-6,0,,On-Time
2015,1,4,DFW,AA,-6,0,,On-Time
2015,1,4,LAS,WN,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,ATL,EV,-6,0,,On-Time
2015,1,4,SFO,UA,-6,0,,On-Time
2015,1,4,LAS,AA,-6,0,,On-Time
2015,1,4,LAX,B6,-6,0,,On-Time
2015,1,4,MSP,DL,-6,0,,On-Time
2015,1,4,SFO,US,-6,0,,On-Time
2015,1,4,ATL,DL,-6,0,,On-Time
2015,1,4,MSP,DL,-6,0,,On-Time
2015,1,4,MSP,OO,-6,0,,On-Time
2015,1,4,ATL,EV,-6,0,,On-Time
2015,1,4,PHX,US,-6,0,,On-Time
2015,1,4,PHX,US,-6,0,,On-Time
2015,1,4,LAS,DL,-6,0,,On-Time
2015,1,4,PHX,WN,-6,0,,On-Time
2015,1,4,ATL,EV,-6,0,,On-Time
2015,1,4,ATL,EV,-6,0,,On-Time
2015,1,4,LAX,AA,-6,0,,On-Time
2015,1,4,IAH,DL,-6,0,,On-Time
2015,1,4,SFO,DL,-6,0,,On-Time
2015,1,4,IAH,EV,-6,0,,On-Time
2015,1,4,ATL,WN,-6,0,,On-Time
2015,1,4,IAH,EV,-6,0,,On-Time
2015,1,4,DFW,US,-6,0,,On-Time
2015,1,4,MSP,DL,-6,0,,On-Time
2015,1,4,LAX,VX,-6,0,,On-Time
2015,1,4,LAX,AA,-6,0,,On-Time
2015,1,4,ATL,EV,-6,0,,On-Time
2015,1,4,SFO,VX,-6,0,,On-Time
2015,1,4,LAS,UA,-6,0,,On-Time
2015,1,4,SFO,VX,-6,0,,On-Time
2015,1,4,ATL,EV,-6,0,,On-Time
2015,1,4,SFO,WN,-6,0,,On-Time
2015,1,4,PHX,DL,-6,0,,On-Time
2015,1,4,MSP,DL,-6,0,,On-Time
2015,1,4,SFO,VX,-6,0,,On-Time
2015,1,4,DEN,AA,-6,0,,On-Time
2015,1,4,PHX,OO,-6,0,,On-Time
2015,1,4,ATL,DL,-6,0,,On-Time
2015,1,4,SFO,DL,-6,0,,On-Time
2015,1,4,MSP,DL,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,LAS,UA,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,LAS,VX,-6,0,,On-Time
2015,1,4,MSP,OO,-6,0,,On-Time
2015,1,4,PHX,OO,-6,0,,On-Time
2015,1,4,ATL,EV,-6,0,,On-Time
2015,1,4,SFO,VX,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,LAX,AA,-6,0,,On-Time
2015,1,4,SFO,UA,-6,0,,On-Time
2015,1,4,LAX,AA,-6,0,,On-Time
2015,1,4,LAS,B6,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,DEN,DL,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,LAS,NK,-6,0,,On-Time
2015,1,4,LAS,WN,-6,0,,On-Time
2015,1,4,LAS,WN,-6,0,,On-Time
2015,1,4,LAX,AS,-6,0,,On-Time
2015,1,4,PHX,US,-6,0,,On-Time
2015,1,4,IAH,US,-6,0,,On-Time
2015,1,4,LAX,VX,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,DEN,NK,-6,0,,On-Time
2015,1,4,LAX,AS,-6,0,,On-Time
2015,1,4,SFO,UA,-6,0,,On-Time
2015,1,4,LAS,AA,-6,0,,On-Time
2015,1,4,IAH,EV,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,PHX,OO,-6,0,,On-Time
2015,1,4,PHX,US,-6,0,,On-Time
2015,1,4,ATL,DL,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,ATL,DL,-6,0,,On-Time
2015,1,4,ATL,DL,-6,0,,On-Time
2015,1,4,LAS,UA,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,LAS,F9,-6,0,,On-Time
2015,1,4,SFO,B6,-6,0,,On-Time
2015,1,4,SFO,OO,-6,0,,On-Time
2015,1,4,LAX,OO,-6,0,,On-Time
2015,1,4,LAX,AA,-6,0,,On-Time
2015,1,4,LAX,DL,-6,0,,On-Time
2015,1,4,LAX,VX,-6,0,,On-Time
2015,1,5,LAX,AA,-6,0,,On-Time
2015,1,5,LAX,US,-6,0,,On-Time
2015,1,5,IAH,US,-6,0,,On-Time
2015,1,5,IAH,AA,-6,0,,On-Time
2015,1,5,LAS,WN,-6,0,,On-Time
2015,1,5,DFW,UA,-6,0,,On-Time
2015,1,5,DFW,UA,-6,0,,On-Time
2015,1,5,ATL,WN,-6,0,,On-Time
2015,1,5,DFW,AA,-6,0,,On-Time
2015,1,5,SFO,AA,-6,0,,On-Time
2015,1,5,IAH,UA,-6,0,,On-Time
2015,1,5,DFW,AA,-6,0,,On-Time
2015,1,5,DFW,US,-6,0,,On-Time
2015,1,5,LAX,US,-6,0,,On-Time
2015,1,5,LAX,OO,-6,0,,On-Time
2015,1,5,ATL,US,-6,0,,On-Time
2015,1,5,SFO,VX,-6,0,,On-Time
2015,1,5,DFW,AA,-6,0,,On-Time
2015,1,5,DFW,AA,-6,0,,On-Time
2015,1,5,DFW,US,-6,0,,On-Time
2015,1,5,MSP,AS,-6,0,,On-Time
2015,1,5,MSP,DL,-6,0,,On-Time
2015,1,5,SFO,US,-6,0,,On-Time
2015,1,5,DFW,AA,-6,0,,On-Time
2015,1,5,DFW,MQ,-6,0,,On-Time
2015,1,5,IAH,EV,-6,0,,On-Time
2015,1,5,LAX,AA,-6,0,,On-Time
2015,1,5,LAX,OO,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,DFW,US,-6,0,,On-Time
2015,1,5,ATL,DL,-6,0,,On-Time
2015,1,5,DFW,EV,-6,0,,On-Time
2015,1,5,ATL,US,-6,0,,On-Time
2015,1,5,DEN,F9,-6,0,,On-Time
2015,1,5,SFO,AA,-6,0,,On-Time
2015,1,5,DEN,AA,-6,0,,On-Time
2015,1,5,SFO,VX,-6,0,,On-Time
2015,1,5,LAX,AA,-6,0,,On-Time
2015,1,5,SFO,DL,-6,0,,On-Time
2015,1,5,IAH,UA,-6,0,,On-Time
2015,1,5,ATL,DL,-6,0,,On-Time
2015,1,5,LAS,DL,-6,0,,On-Time
2015,1,5,IAH,AA,-6,0,,On-Time
2015,1,5,LAS,WN,-6,0,,On-Time
2015,1,5,PHX,OO,-6,0,,On-Time
2015,1,5,LAS,US,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,IAH,US,-6,0,,On-Time
2015,1,5,MSP,DL,-6,0,,On-Time
2015,1,5,IAH,EV,-6,0,,On-Time
2015,1,5,MSP,F9,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,ATL,DL,-6,0,,On-Time
2015,1,5,DFW,OO,-6,0,,On-Time
2015,1,5,LAS,WN,-6,0,,On-Time
2015,1,5,LAX,NK,-6,0,,On-Time
2015,1,5,ATL,OO,-6,0,,On-Time
2015,1,5,LAS,AS,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,PHX,US,-6,0,,On-Time
2015,1,5,PHX,UA,-6,0,,On-Time
2015,1,5,MSP,OO,-6,0,,On-Time
2015,1,5,DFW,EV,-6,0,,On-Time
2015,1,5,ATL,DL,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,LAX,OO,-6,0,,On-Time
2015,1,5,LAX,AA,-6,0,,On-Time
2015,1,5,DEN,F9,-6,0,,On-Time
2015,1,5,PHX,DL,-6,0,,On-Time
2015,1,5,SFO,UA,-6,0,,On-Time
2015,1,5,IAH,EV,-6,0,,On-Time
2015,1,5,SFO,OO,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,LAS,DL,-6,0,,On-Time
2015,1,5,MSP,DL,-6,0,,On-Time
2015,1,5,LAX,AA,-6,0,,On-Time
2015,1,5,DFW,AA,-6,0,,On-Time
2015,1,5,MSP,DL,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,PHX,F9,-6,0,,On-Time
2015,1,5,ATL,DL,-6,0,,On-Time
2015,1,5,MSP,US,-6,0,,On-Time
2015,1,5,MSP,OO,-6,0,,On-Time
2015,1,5,LAS,DL,-6,0,,On-Time
2015,1,5,MSP,OO,-6,0,,On-Time
2015,1,5,DEN,OO,-6,0,,On-Time
2015,1,5,DEN,OO,-6,0,,On-Time
2015,1,5,DEN,US,-6,0,,On-Time
2015,1,5,DFW,NK,-6,0,,On-Time
2015,1,5,PHX,US,-6,0,,On-Time
2015,1,5,SFO,DL,-6,0,,On-Time
2015,1,5,ATL,DL,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,MSP,OO,-6,0,,On-Time
2015,1,5,DEN,OO,-6,0,,On-Time
2015,1,5,IAH,UA,-6,0,,On-Time
2015,1,5,LAS,VX,-6,0,,On-Time
2015,1,5,DEN,US,-6,0,,On-Time
2015,1,5,ATL,EV,-6,0,,On-Time
2015,1,5,ATL,DL,-6,0,,On-Time
2015,1,5,ATL,DL,-6,0,,On-Time
2015,1,5,PHX,US,-6,0,,On-Time
2015,1,5,PHX,US,-6,0,,On-Time
2015,1,5,MSP,AA,-6,0,,On-Time
